Authors,Title,Journal,Pub Year,Pub Vol,DOI,Methology,Pollinator Survey,Plant Survey,NBN Pollinator Code,COL Pollinator Code,Pollinator Species,Caste,NBN Plant Code,COL Plant Code,Plant Species,Interactions,Date,Month,Year,Grid Letter,Grid Code,Latitude,Longitude,Habitat,Pollina-tion Quality,Pollen,Nectar,Record
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,19.0,7.0,2018.0,ST,48963402.0,51.1031,-2.7303,,3,,,83349
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,26.0,8.0,2019.0,TR,217690.0,51.3766,1.1842,,3,,,83350
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,13.0,8.0,2019.0,NT,466814.0,56.0225,-2.8582,,3,,,83351
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,22.0,6.0,2019.0,TQ,817676.0,51.3783,0.6094,,3,,,83352
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,17.0,6.0,2019.0,ST,42024553.0,51.2059,-2.8313,,3,,,83353
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,22.0,8.0,2019.0,ST,46613504.0,51.112,-2.7641,,3,,,83354
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,18.0,9.0,2016.0,ST,42024553.0,51.2059,-2.8313,,3,,,83575
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,28.0,7.0,2019.0,TR,217690.0,51.3766,1.1842,,3,,,83576
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,2.0,8.0,2019.0,NX,930556.0,54.8836,-3.6694,,3,,,83577
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2015.0,ST,50143120.0,51.0778,-2.7131,,3,,,83611
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,9.0,2016.0,ST,50283199.0,51.085,-2.7112,,3,,,83612
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,24.0,8.0,2016.0,NS,438635.0,55.8394,-4.4959,,3,,,83613
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,26.0,7.0,2016.0,SK,352523.0,53.0667,-1.4761,,3,,,83614
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,18.0,8.0,2016.0,SD,454881.0,54.2856,-2.8402,,3,,,83615
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,8.0,2017.0,NS,513614.0,55.8229,-4.3751,,3,,,83616
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,8.0,2017.0,NS,513614.0,55.8229,-4.3751,,3,,,83617
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,20.0,8.0,2017.0,NS,614583.0,55.798,-4.2125,,3,,,83618
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,13.0,8.0,2017.0,NS,614583.0,55.798,-4.2125,,3,,,83619
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,7.0,2017.0,ST,41114059.0,51.1614,-2.8435,,3,,,83620
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,7.0,2017.0,ST,418405.0,51.1607,-2.8337,,3,,,83621
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,7.0,2017.0,ST,418405.0,51.1607,-2.8337,,3,,,83622
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,27.0,7.0,2017.0,ST,41154080.0,51.1633,-2.843,,3,,,83623
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,22.0,8.0,2018.0,NS,513614.0,55.8229,-4.3751,,3,,,83624
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,21.0,7.0,2018.0,TQ,817676.0,51.3783,0.6094,,3,,,83625
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,25.0,7.0,2018.0,NS,614583.0,55.798,-4.2125,,3,,,83626
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,17.0,7.0,2018.0,NS,513614.0,55.8229,-4.3751,,3,,,83627
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,14.0,7.0,2018.0,NJ,215648.0,57.6662,-3.3175,,3,,,83628
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,19.0,7.0,2018.0,ST,48963402.0,51.1031,-2.7303,,3,,,83629
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,24.0,8.0,2018.0,ST,48963402.0,51.1031,-2.7303,,3,,,83630
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,19.0,7.0,2018.0,ST,50143120.0,51.0778,-2.7131,,3,,,83631
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,28.0,7.0,2019.0,TR,217690.0,51.3766,1.1842,,3,,,83632
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,8.0,2016.0,ST,50143120.0,51.0778,-2.7131,,3,,,83650
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,9.0,8.0,2016.0,SK,293305.0,52.8711,-1.5661,,3,,,83651
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,2.0,11.0,8.0,2018.0,NS,614583.0,55.798,-4.2125,,3,,,83652
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,7.0,2014.0,ST,418405.0,51.1607,-2.8337,,3,,,83669
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,7.0,2016.0,ST,41114059.0,51.1614,-2.8435,,3,,,83670
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,7.0,2016.0,ST,41114059.0,51.1614,-2.8435,,3,,,83671
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,8.0,8.0,2016.0,ST,41114059.0,51.1614,-2.8435,,3,,,83672
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,16.0,8.0,2016.0,ST,48963402.0,51.1031,-2.7303,,3,,,83673
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,13.0,7.0,2016.0,SK,293305.0,52.8711,-1.5661,,3,,,83674
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,7.0,2016.0,NS,655614.0,55.827,-4.1487,,3,,,83675
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,20.0,7.0,2016.0,SD,454881.0,54.2856,-2.8402,,3,,,83676
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,14.0,7.0,2017.0,SK,293305.0,52.8711,-1.5661,,3,,,83677
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,7.0,2017.0,SK,293305.0,52.8711,-1.5661,,3,,,83678
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,17.0,7.0,2017.0,SD,703531.0,53.9731,-2.4542,,3,,,83679
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,8.0,2017.0,SD,180800.0,54.2091,-3.2587,,3,,,83680
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,15.0,8.0,2017.0,SD,180800.0,54.2091,-3.2587,,3,,,83681
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,6.0,2017.0,SK,293305.0,52.8711,-1.5661,,3,,,83682
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,7.0,2017.0,SD,746865.0,54.2735,-2.3915,,3,,,83683
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,1.0,6.0,2017.0,SK,293305.0,52.8711,-1.5661,,3,,,83684
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,25.0,7.0,2017.0,SK,352523.0,53.0667,-1.4761,,3,,,83685
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,14.0,7.0,2018.0,SK,293305.0,52.8711,-1.5661,,3,,,83686
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,14.0,7.0,2018.0,SK,293305.0,52.8711,-1.5661,,3,,,83687
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,12.0,7.0,2018.0,SK,352523.0,53.0667,-1.4761,,3,,,83688
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,24.0,6.0,2018.0,NS,655614.0,55.827,-4.1487,,3,,,83689
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,24.0,6.0,2018.0,NS,655614.0,55.827,-4.1487,,3,,,83690
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,14.0,7.0,2019.0,TQ,677940.0,51.6197,0.421,,3,,,83691
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,11.0,7.0,2014.0,ST,50143120.0,51.0778,-2.7131,,3,,,83781
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,11.0,7.0,2014.0,ST,50143120.0,51.0778,-2.7131,,3,,,83782
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,3.0,8.0,2015.0,ST,50143120.0,51.0778,-2.7131,,3,,,83783
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,27.0,8.0,2017.0,NS,513614.0,55.8229,-4.3751,,3,,,83784
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,20.0,8.0,2017.0,NS,513614.0,55.8229,-4.3751,,3,,,83785
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,25.0,7.0,2017.0,SK,352523.0,53.0667,-1.4761,,3,,,83786
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,20.0,8.0,2017.0,ST,50143120.0,51.0778,-2.7131,,3,,,83787
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,22.0,8.0,2018.0,NS,513614.0,55.8229,-4.3751,,3,,,83788
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,4.0,8.0,2018.0,NS,513614.0,55.8229,-4.3751,,3,,,83789
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,28.0,7.0,2018.0,TQ,796658.0,51.3628,0.5784,,3,,,83790
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,25.0,7.0,2018.0,NS,614583.0,55.798,-4.2125,,3,,,83791
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,12.0,7.0,2018.0,SK,352523.0,53.0667,-1.4761,,3,,,83792
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,22.0,8.0,2019.0,ST,50283199.0,51.085,-2.7112,,3,,,83793
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,22.0,8.0,2019.0,ST,50283199.0,51.085,-2.7112,,3,,,83794
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,26.0,8.0,2016.0,SK,352523.0,53.0667,-1.4761,,3,,,83802
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,24.0,8.0,2016.0,NS,438635.0,55.8394,-4.4959,,3,,,83803
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,13.0,8.0,2017.0,NS,513614.0,55.8229,-4.3751,,3,,,83804
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,30.0,7.0,2017.0,ST,50143120.0,51.0778,-2.7131,,3,,,83805
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,21.0,7.0,2019.0,TQ,817676.0,51.3783,0.6094,,3,,,83806
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,26.0,7.0,2016.0,SK,352523.0,53.0667,-1.4761,,3,,,83809
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,,NBNSYS0000004506,S73C,Centaurea nigra,3.0,1.0,8.0,2018.0,SW,76013220.0,50.1473,-5.1366,,3,,,83810
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,3.0,7.0,7.0,2016.0,ST,41114059.0,51.1614,-2.8435,,3,,,83817
R.F. Comont et al. (2019),Bumblebee Conservation Trust: BeeWalk Annual Report 2020,Bumblebee Conservation Trust,2019,,10.15468/xde3qb,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,3.0,7.0,7.0,2016.0,ST,418405.0,51.1607,-2.8337,,3,,,83818
